,symbol_slice_1,symbol_slice_2,symbol_slice_3,symbol_slice_4,symbol_slice_5,symbol_slice_6,symbol_slice_7,symbol_slice_8,symbol_slice_9,symbol_slice_10,disp_slice_1,disp_slice_2,disp_slice_3,disp_slice_4,disp_slice_5,disp_slice_6,disp_slice_7,disp_slice_8,disp_slice_9,disp_slice_10,pol_slice_1,pol_slice_2,pol_slice_3,pol_slice_4,pol_slice_5,pol_slice_6,pol_slice_7,pol_slice_8,pol_slice_9,pol_slice_10,charge_slice_1,charge_slice_2,charge_slice_3,charge_slice_4,charge_slice_5,charge_slice_6,charge_slice_7,charge_slice_8,charge_slice_9,charge_slice_10,covCN_slice_1,covCN_slice_2,covCN_slice_3,covCN_slice_4,covCN_slice_5,covCN_slice_6,covCN_slice_7,covCN_slice_8,covCN_slice_9,covCN_slice_10,f+_slice_1,f+_slice_2,f+_slice_3,f+_slice_4,f+_slice_5,f+_slice_6,f+_slice_7,f+_slice_8,f+_slice_9,f+_slice_10,f-_slice_1,f-_slice_2,f-_slice_3,f-_slice_4,f-_slice_5,f-_slice_6,f-_slice_7,f-_slice_8,f-_slice_9,f-_slice_10,f0_slice_1,f0_slice_2,f0_slice_3,f0_slice_4,f0_slice_5,f0_slice_6,f0_slice_7,f0_slice_8,f0_slice_9,f0_slice_10,max_bond_order_slice_1,max_bond_order_slice_2,max_bond_order_slice_3,max_bond_order_slice_4,max_bond_order_slice_5,max_bond_order_slice_6,max_bond_order_slice_7,max_bond_order_slice_8,max_bond_order_slice_9,max_bond_order_slice_10,C_rdf_slice_1,C_rdf_slice_2,C_rdf_slice_3,C_rdf_slice_4,C_rdf_slice_5,C_rdf_slice_6,C_rdf_slice_7,C_rdf_slice_8,C_rdf_slice_9,C_rdf_slice_10,N_rdf_slice_1,N_rdf_slice_2,N_rdf_slice_3,N_rdf_slice_4,N_rdf_slice_5,N_rdf_slice_6,N_rdf_slice_7,N_rdf_slice_8,N_rdf_slice_9,N_rdf_slice_10,S_rdf_slice_1,S_rdf_slice_2,S_rdf_slice_3,S_rdf_slice_4,S_rdf_slice_5,S_rdf_slice_6,S_rdf_slice_7,S_rdf_slice_8,S_rdf_slice_9,S_rdf_slice_10,O_rdf_slice_1,O_rdf_slice_2,O_rdf_slice_3,O_rdf_slice_4,O_rdf_slice_5,O_rdf_slice_6,O_rdf_slice_7,O_rdf_slice_8,O_rdf_slice_9,O_rdf_slice_10,F_rdf_slice_1,F_rdf_slice_2,F_rdf_slice_3,F_rdf_slice_4,F_rdf_slice_5,F_rdf_slice_6,F_rdf_slice_7,F_rdf_slice_8,F_rdf_slice_9,F_rdf_slice_10
nuc636,47.32872759999999,52.30973439999999,26.1548672,67.31401599999998,26.1548672,16.725878400000006,5.5752928000000015,0.0,0.0,0.0,56.618,63.40200000000001,25.176,88.625,25.253,7.596,2.476,0.0,0.0,0.0,19.874,22.729000000000003,9.289,28.795,9.336,7.463000000000001,2.461,0.0,0.0,0.0,0.092,-0.0289999999999999,-0.077,-0.044,-0.0819999999999999,0.102,0.038,0.0,0.0,0.0,7.263000000000001,7.745999999999999,4.681,9.735,4.684,2.776,0.925,0.0,0.0,0.0,0.165,0.281,0.025,0.2249999999999999,0.062,0.195,0.049,0.0,0.0,0.0,0.298,0.212,0.035,0.187,0.048,0.179,0.042,0.0,0.0,0.0,0.2319999999999999,0.245,0.03,0.207,0.055,0.188,0.045,0.0,0.0,0.0,4.408,4.803,1.992,5.275,1.994,2.916,0.985,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc637,47.32872759999999,41.15914879999999,63.46031999999999,72.88930879999998,11.150585600000005,20.579574399999995,16.725878400000006,0.0,0.0,0.0,56.922,56.881,55.066,91.764,5.365,22.556,7.449999999999999,0.0,0.0,0.0,19.917,17.494999999999997,23.435,31.380000000000003,5.122,6.771,7.393000000000001,0.0,0.0,0.0,0.079,-0.035,-0.0639999999999999,-0.035,0.047,-0.105,0.112,0.0,0.0,0.0,7.266,5.934,11.212000000000002,10.673000000000002,1.85,3.757,2.7750000000000004,0.0,0.0,0.0,0.16,0.148,0.149,0.256,0.172,-0.028,0.141,0.0,0.0,0.0,0.278,0.092,0.137,0.202,0.123,-0.025,0.193,0.0,0.0,0.0,0.219,0.121,0.142,0.2289999999999999,0.148,-0.026,0.1669999999999999,0.0,0.0,0.0,4.377,2.864,5.936999999999999,6.245,1.935,1.022,2.937,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc638,47.32872759999999,46.73444159999999,15.5985676,41.15914879999999,66.1825164,5.5752928000000015,0.0,0.0,0.0,0.0,55.591,56.235,28.006,52.577,189.112,2.429,0.0,0.0,0.0,0.0,19.594,19.129,7.843,16.506,38.33800000000001,2.437,0.0,0.0,0.0,0.0,0.162,0.014,-0.276,0.047,0.0099999999999999,0.041,0.0,0.0,0.0,0.0,7.248000000000001,7.209,1.851,6.263999999999999,8.366999999999999,0.926,0.0,0.0,0.0,0.0,0.164,0.101,0.073,0.047,0.55,0.066,0.0,0.0,0.0,0.0,0.272,0.127,0.024,0.036,0.463,0.078,0.0,0.0,0.0,0.0,0.218,0.115,0.048,0.042,0.507,0.072,0.0,0.0,0.0,0.0,4.531,3.806,1.422,2.919,5.367,0.968,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc639,47.32872759999999,46.73444159999999,15.5985676,41.15914879999999,56.4636961504,5.5752928000000015,0.0,0.0,0.0,0.0,55.318,59.01499999999999,24.647,54.926,71.184,2.367,0.0,0.0,0.0,0.0,19.523,19.916,7.361,17.186999999999998,23.87,2.406,0.0,0.0,0.0,0.0,0.182,0.02,-0.133,0.0499999999999999,-0.164,0.046,0.0,0.0,0.0,0.0,7.245000000000001,6.863,1.918,5.924,7.681000000000001,0.926,0.0,0.0,0.0,0.0,0.197,0.122,0.146,0.061,0.397,0.077,0.0,0.0,0.0,0.0,0.292,0.15,0.084,0.043,0.344,0.086,0.0,0.0,0.0,0.0,0.244,0.136,0.115,0.052,0.372,0.082,0.0,0.0,0.0,0.0,4.563000000000001,3.907,1.477,3.027,5.157,0.968,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc640,47.32872759999999,52.30973439999999,0.0,61.73872319999998,21.1738604,15.5985676,24.4290816,0.0,0.0,0.0,55.666,64.279,0.0,76.57900000000001,30.379,27.766,129.388,0.0,0.0,0.0,19.658,22.782,0.0,24.205,10.24,7.81,19.145,0.0,0.0,0.0,0.148,-0.058,0.0,0.104,-0.229,-0.266,0.301,0.0,0.0,0.0,7.262,7.689999999999999,0.0,9.604,2.778,1.851,2.685,0.0,0.0,0.0,0.155,0.207,0.0,0.065,0.136,0.074,0.363,0.0,0.0,0.0,0.274,0.201,0.0,0.076,0.094,0.026,0.329,0.0,0.0,0.0,0.214,0.203,0.0,0.071,0.115,0.05,0.346,0.0,0.0,0.0,4.531,4.984999999999999,0.0,4.366,2.381,1.428,1.428,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc641,47.32872759999999,41.7534348,0.0,61.73872319999998,31.73016,20.579574399999995,46.73444159999999,5.5752928000000015,5.5752928000000015,0.0,53.831,60.611,0.0,82.729,34.048,28.886,60.24,2.578,2.613,0.0,19.297,19.359,0.0,25.834,13.772,8.813,20.137,2.511,2.528,0.0,0.25,-0.3289999999999999,0.0,0.062,0.032,-0.036,-0.038,0.031,0.028,0.0,7.248000000000001,5.692,0.0,8.874,4.771,2.917,6.758,0.926,0.926,0.0,0.159,0.21,0.0,0.095,0.198,0.052,0.139,0.074,0.072,0.0,0.212,0.2339999999999999,0.0,0.0819999999999999,0.1669999999999999,0.027,0.139,0.068,0.07,0.0,0.186,0.223,0.0,0.089,0.182,0.039,0.139,0.071,0.071,0.0,4.54,4.02,0.0,4.185,3.484,1.54,4.057,0.971,0.971,0.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc642,47.32872759999999,52.30973439999999,0.0,61.73872319999998,21.1738604,20.579574399999995,46.73444159999999,20.579574399999995,16.725878400000006,5.5752928000000015,55.86000000000001,64.408,0.0,83.244,30.125,28.517,57.713,22.776,7.101,2.454,19.716,22.836,0.0,25.912,10.293,8.757,19.746,6.803,7.21,2.45,0.134,-0.066,0.0,0.04,-0.227,-0.02,0.075,-0.116,0.142,0.04,7.258000000000001,7.697,0.0,8.864,2.774,2.921,6.782,3.761,2.776,0.925,0.148,0.209,0.0,0.08,0.166,0.061,0.153,-0.024,0.1649999999999999,0.04,0.223,0.1699999999999999,0.0,0.075,0.193,0.016,0.133,-0.016,0.1629999999999999,0.042,0.187,0.19,0.0,0.078,0.18,0.039,0.143,-0.02,0.1649999999999999,0.041,4.513,4.951,0.0,4.177,2.482,1.549,4.031,1.022,2.907,0.987,1.0,2.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc643,47.32872759999999,41.15914879999999,46.73444159999999,51.7767096,61.73872319999998,93.17486295039998,31.73016,61.44470295039999,57.88502719999999,66.72597550079999,56.19899999999999,56.968,60.932,75.785,82.431,100.602,34.182,75.089,52.475,61.346,19.73,17.497,20.054,22.966,25.768,36.657,13.561,25.22,21.802,24.676999999999992,0.127,-0.046,0.065,-0.256,0.08,-0.032,0.052,-0.128,0.321,-0.1830000000000001,7.328000000000001,6.1690000000000005,5.735,6.798,8.688,13.903,4.767,8.525,9.389,9.977000000000002,0.133,0.055,0.098,0.147,0.054,0.112,0.075,0.097,0.095,0.135,0.156,0.043,0.053,0.139,0.047,0.1149999999999999,0.057,0.102,0.093,0.1949999999999999,0.144,0.049,0.074,0.143,0.051,0.1149999999999999,0.066,0.099,0.094,0.166,4.447,2.688,5.152,5.228,4.295,7.772,3.355,4.899,5.316999999999999,5.942,1.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc644,47.32872759999999,15.5985676,24.4290816,41.15914879999999,5.5752928000000015,20.579574399999995,40.8651285504,0.0,41.15914879999999,11.150585600000005,53.035,27.807,145.681,54.98,2.296,25.359,49.318000000000005,0.0,55.879000000000005,4.822,19.073,7.819,20.314,17.168,2.369,8.241,16.984,0.0,17.331,4.856,0.312,-0.268,-0.111,0.032,0.052,0.11,-0.22,0.0,0.009,0.086,7.343,1.94,2.282,6.134,0.926,3.14,5.678000000000001,0.0,6.077,1.852,0.173,0.073,0.225,0.063,0.077,0.027,0.166,0.0,0.06,0.138,0.19,0.085,0.186,0.065,0.07,0.033,0.149,0.0,0.0829999999999999,0.14,0.182,0.079,0.205,0.064,0.074,0.03,0.157,0.0,0.071,0.139,4.647,1.548,1.092,3.096,0.959,1.501,3.607,0.0,3.186,1.942,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc645,47.32872759999999,15.5985676,24.4290816,41.15914879999999,5.5752928000000015,26.1548672,20.579574399999995,24.4290816,41.15914879999999,11.150585600000005,53.013,27.833,145.976,54.84,2.341,29.949,29.112,142.748,57.396,4.876,19.071,7.823,20.335,17.146,2.393,11.048,8.839,20.109,17.563,4.883,0.313,-0.269,-0.117,0.036,0.048,0.062,-0.051,-0.041,-0.061,0.0809999999999999,7.344000000000001,1.939,2.282,6.17,0.926,3.942,3.11,2.328,6.047000000000001,1.852,0.148,0.062,0.187,0.045,0.061,0.071,0.035,0.209,0.044,0.139,0.177,0.08,0.174,0.058,0.062,0.061,0.026,0.181,0.053,0.126,0.163,0.071,0.181,0.051,0.062,0.066,0.03,0.195,0.049,0.132,4.6450000000000005,1.544,1.079,3.084,0.957,2.48,1.518,1.186,3.224,1.935,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc646,47.32872759999999,15.5985676,24.4290816,41.15914879999999,5.5752928000000015,26.1548672,46.73444159999999,15.5985676,41.15914879999999,11.150585600000005,52.931,27.958,145.836,54.814,2.403,30.377,57.792,26.57,55.683,4.968,19.051,7.841,20.325,17.137,2.424,11.096,19.731,7.639,17.301000000000002,4.929,0.318,-0.274,-0.114,0.037,0.043,0.045,0.07,-0.217,0.018,0.075,7.347000000000001,1.941,2.289,6.147,0.926,3.914,6.779,1.835,5.8260000000000005,1.851,0.155,0.064,0.196,0.052,0.068,0.091,0.096,0.074,0.066,0.138,0.1669999999999999,0.076,0.175,0.048,0.059,0.079,0.081,0.136,0.042,0.137,0.162,0.07,0.186,0.049,0.064,0.084,0.088,0.105,0.053,0.138,4.635,1.53,1.084,3.112,0.957,2.313,3.897,1.464,2.894,1.935,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc647,47.32872759999999,15.5985676,24.4290816,41.15914879999999,5.5752928000000015,26.1548672,46.73444159999999,20.579574399999995,41.7534348,5.5752928000000015,52.87799999999999,27.945,145.692,54.767,2.373,29.82,60.849,26.657,55.893,2.472,19.038,7.839,20.315,17.130000000000003,2.409,11.028,20.204,8.466,18.593,2.459,0.321,-0.274,-0.111,0.039,0.046,0.067,-0.059,0.06,-0.127,0.038,7.348000000000001,1.942,2.29,6.147,0.926,3.927,6.765000000000001,2.914,5.675,0.925,0.156,0.064,0.193,0.051,0.069,0.094,0.101,0.018,0.188,0.066,0.162,0.078,0.181,0.043,0.058,0.067,0.102,0.006,0.233,0.07,0.159,0.071,0.187,0.047,0.063,0.08,0.101,0.012,0.21,0.068,4.635,1.525,1.085,3.104,0.957,2.327,3.866,1.447,3.843,0.963,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc648,47.32872759999999,15.5985676,24.4290816,41.15914879999999,5.5752928000000015,26.1548672,41.7534348,46.73444159999999,21.1738604,5.5752928000000015,53.11,28.031,145.579,55.163,2.422,30.004,51.998,51.405,28.816000000000003,2.598,19.092,7.851,20.307,17.195999999999998,2.434,11.106,17.914,17.585,9.855,2.521,0.307,-0.277,-0.108,0.023,0.042,0.049,0.06,0.023,-0.147,0.029,7.340000000000001,1.943,2.303,6.132,0.926,4.029,6.976,7.717,2.936,0.926,0.1709999999999999,0.071,0.226,0.065,0.077,0.071,0.11,0.018,0.129,0.064,0.189,0.084,0.182,0.065,0.068,0.0839999999999999,0.093,0.024,0.146,0.065,0.18,0.078,0.204,0.065,0.072,0.078,0.1009999999999999,0.02,0.137,0.065,4.641,1.544,1.086,3.114,0.957,2.38,3.605,3.462,2.4610000000000003,0.97,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc649,47.32872759999999,15.5985676,24.4290816,41.15914879999999,5.5752928000000015,20.579574399999995,46.73444159999999,21.1738604,15.5985676,37.3054528,53.266,28.048,146.248,54.926,2.514,28.638,58.508,29.432,19.61,28.195,19.136,7.853,20.354,17.156,2.479,8.771,19.821,10.185,6.577,13.478000000000002,0.295,-0.278,-0.124,0.033,0.035,-0.03,0.0299999999999999,-0.2,0.094,0.146,7.344,1.94,2.288,6.139,0.926,3.093,7.075,2.932,3.039,6.465000000000001,0.174,0.075,0.238,0.063,0.077,0.022,0.092,0.123,0.055,0.078,0.1919999999999999,0.084,0.187,0.069,0.07,0.038,0.085,0.121,0.06,0.094,0.183,0.08,0.213,0.066,0.073,0.03,0.089,0.123,0.057,0.086,4.647,1.557,1.09,3.142,0.96,1.419,3.905,2.487,1.286,3.929,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc650,47.32872759999999,15.5985676,24.4290816,41.15914879999999,5.5752928000000015,26.1548672,54.46496834239999,20.579574399999995,46.73444159999999,11.150585600000005,52.965,27.946,146.229,54.618,2.141,30.387,64.978,28.848,60.404,4.6370000000000005,19.063,7.839,20.353,17.11,2.288,11.066,20.944000000000003,8.808,20.093,4.7620000000000005,0.314,-0.274,-0.123,0.047,0.065,0.0489999999999999,-0.106,-0.034,-0.038,0.1,7.343000000000001,1.944,2.291,6.138999999999999,0.926,3.916,6.51,2.916,6.766,1.852,0.156,0.064,0.19,0.052,0.067,0.088,0.098,0.02,0.136,0.13,0.191,0.083,0.191,0.067,0.065,0.059,0.097,0.023,0.1139999999999999,0.1099999999999999,0.172,0.074,0.19,0.06,0.066,0.073,0.098,0.022,0.124,0.12,4.64,1.535,1.079,3.114,0.955,2.321,3.833,1.462,3.83,1.937,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nuc651,47.32872759999999,15.5985676,24.4290816,41.15914879999999,5.5752928000000015,26.1548672,46.73444159999999,20.579574399999995,54.46496834239999,11.150585600000005,52.948,27.95,145.598,54.777,2.388,29.84,60.859,24.326,69.526,4.631,19.055,7.839,20.309,17.131999999999998,2.416,10.931,20.167,8.079,21.673,4.759,0.317,-0.274,-0.109,0.038,0.045,0.078,-0.057,0.17,-0.309,0.101,7.346,1.942,2.292,6.149,0.926,3.922,6.774,2.785,6.626,1.852,0.155,0.064,0.194,0.052,0.069,0.088,0.096,0.029,0.123,0.128,0.19,0.083,0.191,0.065,0.067,0.058,0.089,0.027,0.119,0.1119999999999999,0.172,0.074,0.193,0.059,0.068,0.073,0.092,0.028,0.121,0.12,4.635,1.529,1.085,3.112,0.957,2.326,3.846,1.414,3.845,1.938,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
nuc652,47.32872759999999,15.5985676,24.4290816,41.15914879999999,5.5752928000000015,26.1548672,46.73444159999999,20.579574399999995,46.73444159999999,18.8811123424,52.975,27.951,145.887,54.783,2.398,30.109,60.136,29.19,55.796,13.753,19.062,7.84,20.329,17.131999999999998,2.422,11.021,20.045,8.859,19.282000000000004,6.344,0.315,-0.274,-0.115,0.037,0.044,0.061,-0.026,-0.048,0.177,-0.17,7.345000000000001,1.943,2.294,6.149,0.926,3.917,6.786,2.914,6.628,1.713,0.156,0.065,0.196,0.053,0.069,0.0849999999999999,0.098,0.022,0.135,0.12,0.185,0.082,0.182,0.064,0.066,0.064,0.087,0.022,0.1159999999999999,0.132,0.1699999999999999,0.073,0.189,0.0579999999999999,0.068,0.074,0.093,0.022,0.126,0.127,4.639,1.534,1.085,3.118,0.957,2.3280000000000003,3.891000000000001,1.459,3.821,1.923,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nuc653,47.32872759999999,15.5985676,24.4290816,41.15914879999999,5.5752928000000015,26.1548672,55.86941015039999,20.579574399999995,72.88930879999998,22.30117120000001,53.181,28.037,146.512,54.67,2.222,30.629,72.40299999999999,29.024,83.477,9.946000000000002,19.118,7.852,20.372,17.116,2.331,11.13,22.82,8.834,29.008000000000003,9.862,0.3,-0.278,-0.13,0.043,0.058,0.0349999999999999,-0.171,-0.041,0.0339999999999999,0.149,7.342,1.943,2.296,6.144,0.926,3.919,7.500999999999999,2.915,11.33,3.7,0.152,0.063,0.19,0.051,0.066,0.08,0.078,0.018,0.138,0.166,0.17,0.074,0.163,0.055,0.055,0.063,0.1,0.03,0.113,0.176,0.161,0.069,0.177,0.053,0.06,0.071,0.089,0.024,0.126,0.172,4.638,1.546,1.079,3.134,0.954,2.348,3.895,1.443,5.7940000000000005,3.888,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc654,47.32872759999999,15.5985676,24.4290816,41.15914879999999,5.5752928000000015,26.1548672,46.73444159999999,20.579574399999995,55.86941015039999,48.4560384,53.118,28.028,145.896,54.767,2.424,30.0,61.258,24.863,76.985,32.43300000000001,19.098,7.85,20.329,17.128,2.434,10.994,20.269,8.173,23.542,18.669,0.305,-0.277,-0.116,0.038,0.042,0.066,-0.077,0.144,-0.371,0.245,7.345000000000001,1.941,2.293,6.151,0.926,3.919,6.777,2.864,7.542,8.269,0.156,0.065,0.197,0.054,0.069,0.079,0.088,0.026,0.1,0.168,0.166,0.072,0.166,0.052,0.058,0.053,0.096,0.024,0.126,0.188,0.161,0.068,0.181,0.052,0.064,0.067,0.091,0.025,0.113,0.178,4.635999999999999,1.539,1.085,3.132,0.957,2.357,3.836,1.371,3.95,5.858,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nuc655,47.32872759999999,15.5985676,24.4290816,41.15914879999999,5.5752928000000015,26.1548672,46.73444159999999,20.579574399999995,46.73444159999999,57.59100695039999,53.174,28.051,146.273,54.81,2.462,30.387,60.29600000000001,29.333,56.865,48.315000000000005,19.113,7.854,20.356,17.134999999999998,2.454,11.092,20.114000000000004,8.881,19.496,21.957,0.301,-0.278,-0.124,0.036,0.039,0.046,-0.037,-0.054,0.126,-0.0549999999999999,7.345000000000001,1.942,2.294,6.149,0.926,3.917,6.7780000000000005,2.918,6.708,9.048,0.156,0.065,0.2,0.054,0.069,0.073,0.092,0.018,0.121,0.153,0.162,0.072,0.151,0.054,0.058,0.07,0.08,0.024,0.105,0.223,0.158,0.068,0.175,0.054,0.063,0.072,0.086,0.021,0.1129999999999999,0.188,4.638999999999999,1.545,1.084,3.13,0.957,2.326,3.916,1.49,3.791,5.945,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
