ligand_1_name	buried_volume_2.0A	buried_volume_3.5A	buried_volume_5.0A	quadrant_buried_volume_ligand_max	quadrant_buried_volume_ligand_range_max	quadrant_total_volume_ligand_min	quadrant_total_volume_ligand_range_max	pyramidalization_alpha	sterimol_ligand_B1	sterimol_ligand_B5	buried_sterimol_ligand_L	buried_sterimol_ligand_B1	buried_sterimol_ligand_B5	distance_Pd_N	distance_Pd_C	distance_Pd_O	distance_avg_amine_N_H	distance_amine_N_C	distance_carb_C_OH	distance_carb_C_O	distance_carb_OH_O	homo_lumo	partial_charge_metal	partial_charge_phosphine	partial_charge_amine_nitrogen	partial_charge_carbon	partial_charge_carboxylic_oxygen	partial_charge_carbonyl_oxygen	partial_charge_avg_amine_proton	partial_charge_amine_carbon	partial_charge_carbonyl_carbon	fukui_f_plus_amine_nitrogen	fukui_f_minus_amine_nitrogen	fukui_f_plus_aryl_carbon	fukui_f_minus_aryl_carbon	fukui_f_plus_carb_oh	fukui_f_minus_carb_oh	fukui_f_plus_avg_amine_proton	fukui_f_minus_avg_amine_proton	global_nucleophilicity	bond_order_Pd_P	bond_order_Pd_N	bond_order_Pd_C	bond_order_Pd_O	mlep_Pd_C	mlep_Pd_O	num_conformers	min_buried_volume_2.0A	min_buried_volume_ipso_2.5A	min_buried_volume_ipso_3.5A	min_quadrant_buried_volume_ligand_max	min_quadrant_buried_volume_ligand_range_max	min_quadrant_total_volume_ligand_max	min_quadrant_total_volume_ligand_range_max	min_P_int_phosphine	min_P_int_ipso_carbon	min_pyramidalization_alpha	min_sasa_phosphine_area	min_sterimol_ligand_L	min_sterimol_ligand_B1	min_sterimol_ligand_B5	min_buried_sterimol_ligand_L	min_buried_sterimol_ligand_B1	min_buried_sterimol_ligand_B5	min_distance_Pd_P	min_distance_Pd_C	min_distance_Pd_O	min_distance_avg_amine_N_H	min_distance_amine_N_C	min_distance_carb_C_OH	min_distance_carb_C_O	min_distance_carb_OH_O	min_homo_lumo	min_partial_charge_metal	min_partial_charge_phosphine	min_partial_charge_amine_nitrogen	min_partial_charge_carbon	min_partial_charge_carboxylic_oxygen	min_partial_charge_carbonyl_oxygen	min_partial_charge_avg_amine_proton	min_partial_charge_amine_carbon	min_partial_charge_carbonyl_carbon	min_fukui_f_plus_amine_nitrogen	min_fukui_f_minus_amine_nitrogen	min_fukui_f_plus_aryl_carbon	min_fukui_f_minus_aryl_carbon	min_fukui_f_plus_carb_oh	min_fukui_f_minus_carb_oh	min_fukui_f_plus_avg_amine_proton	min_fukui_f_minus_avg_amine_proton	min_global_nucleophilicity	min_tolman_electronic_parameter	min_bond_order_Pd_N	min_bond_order_Pd_C	min_bond_order_Pd_O	min_mlep_Pd_P	min_mlep_Pd_N	max_buried_volume_2.0A	max_buried_volume_3.5A	max_buried_volume_5.0A	max_buried_volume_ipso_2.5A	max_buried_volume_ipso_3.5A	max_quadrant_buried_volume_ligand_max	max_quadrant_buried_volume_ligand_range_max	max_quadrant_total_volume_ligand_max	max_quadrant_total_volume_ligand_min	max_P_int_ligand	max_P_int_phosphine	max_P_int_ipso_carbon	max_pyramidalization_alpha	max_sasa_ligand_area	max_sasa_phosphine_area	max_sterimol_ligand_L	max_sterimol_ligand_B1	max_sterimol_ligand_B5	max_buried_sterimol_ligand_L	max_buried_sterimol_ligand_B1	max_buried_sterimol_ligand_B5	max_distance_Pd_P	max_distance_Pd_N	max_distance_Pd_C	max_distance_Pd_O	max_distance_avg_amine_N_H	max_distance_amine_N_C	max_distance_carb_C_OH	max_distance_carb_C_O	max_distance_carb_OH_O	max_homo_lumo	max_partial_charge_metal	max_partial_charge_phosphine	max_partial_charge_amine_nitrogen	max_partial_charge_carbon	max_partial_charge_carboxylic_oxygen	max_partial_charge_carbonyl_oxygen	max_partial_charge_avg_amine_proton	max_partial_charge_amine_carbon	max_partial_charge_carbonyl_carbon	max_fukui_f_plus_amine_nitrogen	max_fukui_f_minus_amine_nitrogen	max_fukui_f_minus_aryl_carbon	max_fukui_f_plus_carb_oh	max_fukui_f_minus_carb_oh	max_fukui_f_plus_avg_amine_proton	max_fukui_f_minus_avg_amine_proton	max_global_electrophilicity	max_bond_order_Pd_N	max_bond_order_Pd_C	max_bond_order_Pd_O	product_1_yield	buchwald-type
L-130	9.906682782229916	69.7211992974339	212.3606228101937	43.864292301470215	23.776121229206883	47.49664124867887	218.07889576351027	25.950574136314543	5.385527932739059	11.173030907690588	7.063473875322742	4.705662353824395	7.863188373446059	2.1969951190921626	2.001802676081253	2.1297451837018504	1.0173789537999998	1.4783414712720884	1.2713206463325466	1.2404417107378902	2.2055492876644447	8.4574926049804	0.0917562600825999	0.6311731020754	0.0325658356635999	0.0217221791113999	-0.1709694221229999	-0.263148510306	0.0427975328	-0.0588929646469999	-0.0825408114436	-0.0141242599999999	-0.0275716799999999	0.00215142	-0.00827568	0.00327226	0.0139762599999999	0.00928413	0.0226479999999999	-5.005012022	0.8093455239999999	0.310583438	0.7859337740000001	0.436319786	1.824515998736374	0.855167070633531	4	9.767713522473224	64.17882097942832	164.98727562573688	43.85373625772775	23.569461388726054	245.69981775895087	208.88165310582733	33.50642301670268	53.82605459810614	25.81726135008369	4.809986359868606	9.929114944109298	5.271799068177906	11.167031000444975	7.011017105319792	4.640871978530771	7.7397470600077	2.3799041062192905	1.9968104352303129	2.114675872243157	1.01677	1.4775826590099097	1.270522004902033	1.2401226462198207	2.205031949249552	8.10173336	0.09110887	0.62101618	0.03086897	0.01591217	-0.17203809	-0.26411164	0.04235	-0.06165402	-0.08717689	-0.015	-0.031	0.002	-0.01	0.002	0.013	0.0085	0.0225	-5.0139	2068.00035499	0.2976	0.7855	0.4341	0.8796393958016128	0.6600265079996424	9.95270399897593	70.52430494698955	213.02211073553352	64.30773476183691	165.6974448861294	43.919628250960045	25.263826928985047	268.385737082726	49.61618305599081	22.602557078981576	34.01585541880267	60.3210367252256	26.1063295079978	815.8934558037656	5.229985168838422	10.6622671191805	5.90087474958813	11.22296006557748	7.2001514521144845	5.0856591558894255	7.941772851744517	2.398150536277334	2.2147206099040053	2.002679689434891	2.132210687242947	1.01766	1.4793069354496775	1.27160786354749	1.2422144484579234	2.208195499962935	8.51891217	0.09663003	0.63302849	0.03288957	0.03882852	-0.16525622	-0.25920119	0.04317	-0.05841362	-0.08166118	-0.013	-0.026	-0.007	0.005	0.014	0.011	0.0235	1.3458	0.3127	0.7904	0.4444	3.1	1
L-131	9.657654084709742	60.26061540434964	165.60601336041614	44.62178805360311	27.30629580275029	28.41953347626492	142.07885093871388	26.439121049413146	4.983751019034247	10.810993513673866	7.713717301628739	4.582871049118613	7.8560151202815645	2.242970506311976	1.9872235281672888	2.111961191733044	1.0159140536594635	1.4836722609625543	1.2737930070079553	1.2407630542109422	2.208066396632385	8.42160186596704	0.0924114893067069	0.6228682113540865	0.0144091366135338	-0.0004780386677133	-0.1777544329148708	-0.2578992812697873	0.0450091627083729	-0.0528801937854621	-0.0879676442766572	-0.0126060939390606	-0.0266150938490615	0.0040143998560014	-0.0106117938820611	0.0030077999220007	0.0124914050859491	0.007820521794782	0.0185174748252517	-5.232602590974089	0.8745936970630294	0.2837678383216168	0.7884427845721541	0.4430032829671703	2.076431573460197	0.91890948254841	4	9.441005195550318			43.67802427577497	25.5232112832963	132.76573311885983	78.50818683536136	27.84609534742262		19.88405745652937	6.029982900209506	6.827649742167789	4.569226298596986	10.469529474043062	6.827649742167789	4.545729521132201	7.811572513978327	2.336488653363348	1.986398408086402	2.101470351674416	1.01583	1.4787753861106956	1.27148362218898	1.2349238853467073	2.2020300393159142	7.92581581	0.09074665	0.61311796	0.01364329	-0.00919313	-0.18067789	-0.26244027	0.02722	-0.08060082	-0.09229086	-0.016	-0.028	0.004	-0.012	0.001	0.012	0.0075	0.0185	-5.2353	2072.67213884	0.2826	0.7717	0.4175	1.0834683480556886	0.6036797982556092	11.428300548389316	72.28247067117186	206.41231808135376			44.82642758639495	28.013510265615214	177.87864644962718	54.25754628349846	20.46006846282346	30.38933896307185		26.591819505461995	549.7520920126312	6.619981227095676	9.971190783797788	5.71139980499767	11.322755550142086	7.753781864277627	4.896729381901078	7.904243108347925	2.3688598720592884	2.2446287586751343	2.003738334189848	2.1369678615110077	1.02176	1.4847190759128828	1.2740158592217048	1.2446031186488564	2.2377898474283007	8.43555729	0.09599983	0.62378775	0.03240373	0.01008368	-0.17646246	-0.216117	0.04919	-0.05252549	-0.07367913	-0.012	-0.022	-0.004	0.004	0.021	0.01	0.02	1.412	0.3512	0.7906	0.4525	5.5	0
L-132	9.633535634730205	59.98684478642236	176.13958312271484	44.357158923273616	30.224073456423515	18.988171014248724	161.66855405320663	28.867746827163568	5.287123612066647	10.980060577427466	7.026882101540365	4.793409816675304	7.8896744078560275	2.20534993653554	1.9903184642717295	2.1228371579672736	1.0170969745697458	1.4807019750665429	1.2723144717776549	1.2428736171894434	2.205632507506488	8.585089741956919	0.09130122100581	0.6148918499499997	0.020698336209162	0.0074560763640636	-0.1837908127347273	-0.2666737030763307	0.045060858608586	-0.0594149101445014	-0.08370387100431	-0.0125560855608556	-0.0293293332933329	0.005210852108521	-0.0105167251672516	0.003520405204052	0.0185574455744557	0.0100051550515505	0.0225178251782517	-5.108154445544456	0.8959933909339093	0.2981915549155491	0.7871042260422604	0.4269712067120672	2.0208065057207314	0.8310245069831211	12	9.32525092077962	63.33715248271111	153.03572313898417	43.91439872768764	28.19235996153144	165.94980479643093	146.1313564318511	28.35749119373308	38.51174193950698	26.57988987119585	6.249982276336549	9.785447143449666	4.795097569587653	10.454921782419545	6.951406893168284	4.568699692587091	7.8371626338666	2.300116521225236	1.9846685919199016	2.098614630560502	1.01629	1.4794057644987633	1.2702142098268685	1.2409607951230572	2.202427708046113	8.43076937	0.08627354	0.61226927	0.01661989	-0.0007311	-0.18908563	-0.27432267	0.0425	-0.07056832	-0.08983482	-0.014	-0.03	0.002	-0.012	0.002	0.016	0.008	0.0205	-5.1546	2066.18593382	0.2819	0.7834	0.4166	1.2444040519045472	0.755605847999978	9.87914053463567	61.19483542902033	178.72858697424587	63.71004358885165	156.10963691850338	44.83374891897631	33.468948943387346	254.09712116990872	22.957029361347743	21.223838224751244	30.77089763343252	51.176036901749214	29.86981561411493	617.4817452789188	8.21997668983783	10.671835070159238	5.846828909017372	11.45938132347631	7.6275583373781	4.881978170120268	7.922982360313751	2.370646733981681	2.25643691095834	1.993182372593664	2.1343750938157293	1.0177	1.4839086639279209	1.2734173653728138	1.244896218749504	2.207050991907441	8.89111047	0.10023334	0.62214014	0.02475734	0.01149096	-0.1740568	-0.24945472	0.05037	-0.05436549	-0.07978988	-0.011	-0.027	-0.007	0.004	0.02	0.012	0.0245	1.3152	0.3015	0.7948	0.4419	7.9	1
L-133	9.271160138176487	60.028651739274174	165.25513609322	44.54194152037616	29.73506932689069	19.937249392280197	266.60676784741787	27.72735937929216	5.763115554588131	11.304068671165265	7.741424861857936	4.703285257798686	7.920450936921461	2.282436242992466	1.999387968312632	2.0999610376917333	1.02321	1.4753303300222145	1.2746175725773197	1.2312046406502448	2.242811842318833	7.25111944	0.13752103	0.60969915	0.00286783	-0.01145646	-0.22103721	-0.20699391	0.03878	-0.0985671	-0.07738392	-0.011	-0.011	0.001	-0.006	-0.001	0.02	0.0045	0.0165	-5.2605	0.8554	0.2738	0.7976	0.4513	2.059697036392006	0.7595723863716463	1	9.271160138176487	64.47606846118035	156.18703386293498	44.54194152037616	29.73506932689069	286.54401723969806	266.60676784741787	28.911781771306355	69.8461687671159	27.72735937929216	6.809980688296303	11.09400510984358	5.763115554588131	11.304068671165265	7.741424861857936	4.703285257798686	7.920450936921461	2.369173053433071	1.999387968312632	2.0999610376917333	1.02321	1.4753303300222145	1.2746175725773197	1.2312046406502448	2.242811842318833	7.25111944	0.13752103	0.60969915	0.00286783	-0.01145646	-0.22103721	-0.20699391	0.03878	-0.0985671	-0.07738392	-0.011	-0.011	0.001	-0.006	-0.001	0.02	0.0045	0.0165	-5.2605	2069.72530039	0.2738	0.7976	0.4513	1.016984625299443	0.4690760259213702	9.271160138176487	60.028651739274174	165.25513609322	64.47606846118035	156.18703386293498	44.54194152037616	29.73506932689069	286.54401723969806	19.937249392280197	22.32542728250433	28.911781771306355	69.8461687671159	27.72735937929216	642.6034207362763	6.809980688296303	11.09400510984358	5.763115554588131	11.304068671165265	7.741424861857936	4.703285257798686	7.920450936921461	2.369173053433071	2.282436242992466	1.999387968312632	2.0999610376917333	1.02321	1.4753303300222145	1.2746175725773197	1.2312046406502448	2.242811842318833	7.25111944	0.13752103	0.60969915	0.00286783	-0.01145646	-0.22103721	-0.20699391	0.03878	-0.0985671	-0.07738392	-0.011	-0.011	-0.006	-0.001	0.02	0.0045	0.0165	1.8304	0.2738	0.7976	0.4513	6.2	1
L-134	9.765307291583126	60.97461218655708	180.50895470998884	44.0508712587504	29.62509501339519	18.09709904668208	195.52571066046616	30.349673204370976	4.913847874127574	11.389778111182196	7.028668214929386	4.672956585350208	7.825764296095524	2.1934665917017746	1.9885765954622767	2.1129518440810755	1.017279087390874	1.4801354643774054	1.272589629933773	1.2415713512525686	2.207369402897925	7.792523169571594	0.0906675359134591	0.6126549007377073	0.0221830263483634	0.0082792964174641	-0.1808754734221342	-0.2699048281251812	0.0440462415624156	-0.0597458349123491	-0.0915801564362643	-0.0080066000660006	-0.0278898988989889	-0.001650146501465	-0.0098509785097851	0.0009859198591985	0.0174465044650446	0.0061725067250672	0.022230807308073	-5.1069973329733305	0.8939715047150472	0.3030526485264853	0.7858171711717117	0.4312160481604816	2.113446365716882	0.9096524173277384	13	9.513486844238512	64.54105805396485	160.79319796126867	43.76169664813344	29.550990107702063	201.3342339699568	184.1415929355749	29.39168099460949	64.77911901824044	27.646671565613342	7.259979412192535	9.945274438006372	4.80465138209488	10.039414371901552	6.980118062525889	4.624267904732747	7.774134194609734	2.3131453810128613	1.9877947596171783	2.068921762632567	1.01722	1.479267988720718	1.271395579385468	1.229419306341096	2.2063021164893817	7.40155015	0.08966759	0.60332035	0.01797449	-0.01106378	-0.2096343	-0.27202022	0.02942	-0.07372578	-0.09336457	-0.009	-0.028	-0.003	-0.013	-0.001	0.014	0.006	0.016	-5.2206	2066.60719649	0.302	0.7808	0.425	1.2159848787478509	0.7984220946495243	9.805577070295412	61.16136648007694	180.92462737519745	64.74668086392235	162.45514045723874	44.569135041392656	31.503694097617824	228.7041630440038	18.60606864599655	22.34303772951745	31.720047106215564	71.65304240626185	30.48820715263645	688.8528918184842	7.849977739078704	11.105889674178746	6.573315008061185	11.453669951589124	7.24427287936267	5.097922329403513	7.927032631566687	2.333169644173202	2.198461573975908	1.9960725432008837	2.1212159985055687	1.01954	1.4821116555566696	1.277378312246365	1.2426254161436292	2.2469038722399683	7.85549957	0.11623589	0.61528123	0.02460649	0.00920726	-0.17948964	-0.23087418	0.04559	-0.05845832	-0.0776357	-0.008	-0.021	-0.008	0.001	0.025	0.0065	0.0225	1.8586	0.3292	0.7877	0.4794	7.1	1
L-135	9.726677724073827	61.00280647053175	186.94996248986928	44.80375407121521	23.4060991959056	37.88081349176412	214.83924489675272	30.34389117499115	5.334032363087544	11.177135232152033	7.583274044188805	5.080040481049465	7.901793329710039	2.208713174959607	1.989103849265942	2.1174731281827928	1.0189127836278362	1.4774720677841464	1.2714855901611573	1.2430872568239435	2.2081777205866278	8.444815729822498	0.0942052793807938	0.6079148274326743	0.021284980808708	0.0065110883262832	-0.1715864863099631	-0.2690367879748797	0.0384246935469354	-0.060517040800308	-0.0854879018414184	-0.0126166861668616	-0.0260088700887008	0.0057729977299772	-0.010230282302823	0.003990359903599	0.0119415794157941	0.0102033920339203	0.0185978909789097	-4.958383381833818	0.8731470934709347	0.2948545935459354	0.7879906429064291	0.4381567405674056	1.9797757302571013	0.9670833178973252	9	9.638977459877774	63.10276378742277	160.49302332543266	44.68418455338556	22.960744879818204	245.71809484013556	206.29443072479705	31.67969780423457	48.23280259089642	28.98831840074312	5.9499831270724	9.90520000368424	5.21568961977561	10.921708757208702	7.183904016786979	4.971444674377858	7.841088787491188	2.3247431567739665	1.9843020093203128	2.0714314391494306	1.0186	1.4758375670894186	1.2710314050173384	1.228611852804044	2.2075432135925235	7.88035326	0.09154532	0.59791464	0.01898862	-0.00523492	-0.21579249	-0.27523915	0.03329	-0.06685499	-0.09356934	-0.016	-0.027	0.005	-0.013	0.0	0.009	0.01	0.016	-5.0637	2065.56272857	0.293	0.7838	0.432	1.2686263846712853	0.7119404383079913	9.876976903331546	61.44585254609573	188.06588657378035	63.42984255766604	162.10790011195112	44.882906437736914	26.464525472329058	258.8633777855116	39.693758759511965	22.37250750623761	32.731520299823856	50.532539529681976	31.40263817514387	693.382032786346	6.79998071665416	10.04223259446336	5.602307129143483	11.372042030584677	7.914248926595045	5.217698997710542	7.953162864893899	2.349645458886652	2.2126877331038206	1.9938853339876752	2.129038005969084	1.01906	1.4798490989409876	1.276109533978799	1.2443834626812746	2.243219256760626	8.55585356	0.11370556	0.60916296	0.0228981	0.01211866	-0.16894064	-0.22679836	0.04361	-0.0560677	-0.08331753	-0.012	-0.023	-0.009	0.004	0.017	0.0115	0.0195	1.3165	0.3102	0.7901	0.4746	4.0	1
L-136	9.591797852365032	60.09683067429549	182.95703787052884	41.18529387184286	28.700784912526306	39.82133594767825	103.8094663837385	15.386522985965438	5.472832288153314	11.128269868212143	7.165808576062578	5.091209186881898	7.962466327965467	2.2134242477240558	1.990665889846023	2.10203124952915	1.017099436205638	1.479836059909779	1.273030069392056	1.2422517468925458	2.208470137185892	8.659380770370795	0.1013466536830631	0.6261170495427045	0.0157699271034289	-0.0048579988525114	-0.1800707616676833	-0.2687201517164828	0.0469584146158538	-0.064803470095099	-0.0806041655037449	-0.012480195198048	-0.0257622723772762	0.0026165838341616	-0.0084830351696483	0.0023554564454355	0.0197144328556714	0.0075821791782082	0.0219230057699423	-5.222837216627832	0.9455572334276656	0.2987539924600754	0.7826292507074929	0.440590991090089	1.9871369312998368	0.9791749718329924	9	9.157569494709918			40.70870096170383	25.4301257690475	135.03919893955322	87.4903568442287	28.841562060880065		13.681235871687212	8.999974477924628	8.035398652619	5.05310160776591	10.879266370987803	6.847508260737998	4.36547110465607	7.889753437192186	2.2737225093498883	1.983293158659281	2.0628570746412964	1.01612	1.4738768735764245	1.2715462794114556	1.2317134287387996	2.202857834072647	8.37608636	0.09246353	0.62040984	0.01109457	-0.01982017	-0.21099677	-0.28724688	0.04068	-0.08401648	-0.09241871	-0.013	-0.027	0.0	-0.009	0.001	0.008	0.007	0.019	-5.3425	2074.3482672	0.2909	0.7731	0.4287	1.4046146927715022	0.6719128268771402	10.654802357164556	63.588911183127	188.726349852262			43.29313136292602	29.60746895904404	149.1897213500863	47.54884209532452	21.08845930657269	29.59150543586564		21.2723138876454	623.0331555689186	11.309967927258617	8.662604691737133	5.736640842463537	11.428673196485622	7.255538022242567	5.3182314983016985	7.984748316776738	2.3029393237573346	2.223885942211843	1.996105063221762	2.1197806989929964	1.02113	1.483913507674972	1.2778645425238722	1.244758479291176	2.2375870815160392	8.79208078	0.11430914	0.62945688	0.01925203	0.00361246	-0.1700699	-0.21515573	0.05116	-0.04822384	-0.07075236	-0.011	-0.02	-0.007	0.003	0.023	0.009	0.0225	1.423	0.3263	0.7885	0.4818	0.7	0
L-137	9.382139430113174	61.198761096173314	191.69875133885049	44.897581682829625	28.66504814013254	33.38742854473038	182.71206273820164	31.974112703496832	5.326366576372006	11.463641033653792	7.806261289372471	4.670045141798612	7.847134975047566	2.202085687051279	1.98708557440593	2.1142609819244496	1.0160383371999997	1.4788089718411324	1.2706606423799889	1.243258840076851	2.206509978256099	8.275969933398201	0.1012375452197	0.6085080986219	0.0272177434377999	0.0038053661404	-0.1741222589204	-0.2700162633687999	0.0413599497999999	-0.0603732210088	-0.0845591412658	-0.0100273	-0.02880457	1.3920000000000002e-05	-0.0089836999999999	0.00094614	0.01608806	0.0075232499999999	0.02241047	-5.172695277000002	0.8730675200000001	0.298460566	0.7928881510000001	0.436732157	2.1184025959397386	0.9043084148835444	7	9.17163309818673	63.06440927364831	149.65222158173862	44.897549102899646	26.271033111250105	215.98331453947176	177.3638419962589	31.450345237500677	37.72718694904655	31.184666770352248	7.209979553981845	10.260128917534011	5.30700566012867	11.179740931699294	7.788660019574449	4.640457116945464	7.688815876016434	2.3406369437680894	1.986982678925216	2.067951937152708	1.01602	1.4787413227968274	1.2704739260109537	1.2296480988363494	2.2052941761804385	7.71117866	0.10077838	0.59824336	0.02197904	-0.00649246	-0.20653216	-0.27096486	0.03567	-0.06822317	-0.08947851	-0.011	-0.029	-0.0	-0.01	-0.001	0.016	0.0075	0.0195	-5.2926	2070.41371721	0.2977	0.7878	0.4354	1.088635700508401	0.7124712275956973	9.38799622859925	61.23562571054508	192.23402904532324	63.31051740370106	150.3467022723139	44.89859500755413	28.717404098080824	221.81573422418057	41.81593096373226	23.043165678386664	31.82385797660789	44.27655246607651	31.991610564173303	724.7538698870726	7.489978759961722	10.345405163693554	5.992576598525478	11.469794064184748	7.827041243240732	5.769975694458495	7.857000283568007	2.3515976145325217	2.2028905317735075	1.992528839754212	2.115607288024804	1.01681	1.4811708174105875	1.276892796822334	1.2436853491256743	2.245426346549432	8.29200796	0.11979499	0.60880499	0.02732318	0.0039559	-0.1732916	-0.23558936	0.04167	-0.06018689	-0.08445237	-0.01	-0.022	-0.008	0.001	0.023	0.009	0.0225	1.7255	0.3257	0.793	0.4822	5.2	1
L-138	9.754801522576184	63.61869168655208	197.427844332463	44.57246946910352	22.04992184458705	73.02346690092614	141.1199194534444	18.70048132402659	5.448896635703507	11.293408455305192	8.151727306534292	5.032112013011591	7.918020937560675	2.196719592554232	1.97878466212768	2.121344790878625	1.018667392	1.4800152394342136	1.271394459793636	1.2439046282569797	2.2062383429194434	8.255770482179098	0.0989794048895	0.6308634710372	0.0243912734827	-0.0009243521638999	-0.1913447839008	-0.2658394245319	0.0450776164999999	-0.0596194495651	-0.0882331241031	-0.008	-0.02801385	-1.934e-05	-0.00979681	0.00019963	0.02119538	0.00478292	0.021117005	-5.179355976	0.932713865	0.306519712	0.788747168	0.421320931	2.192210138633163	0.801501468729901	8	8.970415386903086	62.83215138468078	150.37180398402143	44.336944208097904	21.837443280905767	202.7842157439408	126.7637427364932	29.7929630959158	37.22369996392095	17.218642519739873	8.949974619713938	10.034696187309953	5.383007579977807	10.734344703818484	7.80976607818398	5.018204866445924	7.753437467194041	2.288676160616418	1.976143650234685	2.116192612093976	1.01631	1.479773816837263	1.2709379278084465	1.242211698288935	2.2025378972647287	8.21653173	0.08897165	0.62633599	0.01523301	-0.00580804	-0.19294619	-0.27616478	0.03412	-0.0607282	-0.09295151	-0.008	-0.029	-0.004	-0.01	-0.0	0.016	0.0035	0.0205	-5.1863	2071.09979611	0.2899	0.7854	0.4148	1.3486209973713446	0.7387905928908559	9.835867908553167	63.8733972491458	199.23597177110148	63.13152967275361	151.2273539913868	44.84734567948457	24.753425457598382	253.16397463609127	76.0204730074476	23.439906896277577	31.47872335279044	44.68040132752122	19.15785737362888	704.7440020119769	11.839966424291951	10.684967959306514	6.023232880361849	11.314639814864549	8.392846559626854	5.34672456083179	7.950655673808098	2.3124172802319185	2.228134601432548	1.991289647547904	2.132621819914063	1.01872	1.481856346621058	1.2727769216423996	1.2455130504328298	2.207015912326331	8.61229301	0.10014632	0.63340486	0.02832111	0.00332162	-0.18138536	-0.26148576	0.0458	-0.0535633	-0.07970412	-0.008	-0.026	-0.009	0.001	0.022	0.0055	0.022	1.7052	0.3144	0.7901	0.4309	6.5	1
L-139	9.172396611219485	66.73745916039205	229.01799947134515	44.63283099045813	23.93661986904031	65.20805776739621	130.51829359777108	20.89819478282835	5.831949400433615	11.183413990441096	7.8961247220130435	5.492613665937675	7.916028553023796	2.209874558020956	1.9857875408177217	2.1284003085450856	1.0179291767	1.472729101149044	1.2728081908916151	1.242858527589776	2.204543387050544	7.466979965592301	0.0980285278972999	0.6144016130966	0.0257319024913	0.0028267784559999	-0.1793529421777	-0.2630590942901	0.040943781	-0.0537323086134	-0.0815759104414999	-0.00799622	-0.02514444	-0.00167251	-0.01199874	0.00299496	0.01766295	0.00499748	0.019126175	-5.077073491	0.891080094	0.300170338	0.7895216840000001	0.42479539	2.121181042307048	0.7801281506251011	6	9.135933181668666	60.66085974378244	142.25244615128656	44.559721899502335	22.52878625751761	180.1612508109129	105.02823163432107	29.598202371391245	42.55314724876292	20.75270243703624	9.709972464516463	8.32611332048485	5.528714660085049	11.038990491337929	7.749647626443085	4.871576823068589	7.876523350890177	2.31246657628567	1.983969056236417	2.124633264778753	1.01607	1.4723000983057593	1.2686544608714312	1.2422016328076306	2.2009210179296765	7.44413844	0.09703783	0.61288643	0.01037843	0.0001976	-0.20649913	-0.27534078	0.03969	-0.05401598	-0.08775943	-0.008	-0.026	-0.003	-0.012	-0.001	0.017	0.003	0.0185	-5.0877	2076.84752167	0.2909	0.7867	0.4024	1.051689525875042	0.7293623458197395	9.329578183387868	67.05399330342208	229.8505086764717	63.38829183441037	158.15542642266794	44.70928626509309	26.592125840175733	256.7026206321237	75.13301917659184	23.793636490336	34.62336065420499	45.18647669028192	28.588036788286548	761.9041144099783	11.099968522773716	10.878025630841138	5.9099085653552645	11.315806367294956	7.921561582019971	5.855217042112035	7.933693713568215	2.329134980028278	2.2236254212145106	1.9884824151736311	2.144389732802097	1.01795	1.4848237521447267	1.2732832154626534	1.2445096487152831	2.2068071717262545	7.50743072	0.1019837	0.61943215	0.02639545	0.00401493	-0.16686107	-0.2459153	0.04761	-0.05136571	-0.0757325	-0.005	-0.023	-0.011	0.003	0.022	0.005	0.02	2.101	0.3009	0.7904	0.4274	0.5	1
